"models","params","target","forecast_date"
"Microsoft-DeepSTIA",0,"3 wk ahead cum death","2021-05-17"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-05-17"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-05-17"
"DDS-NBDS",0,"3 wk ahead cum death","2021-05-17"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-05-17"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-05-17"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-05-17"
"CU-select",0,"3 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-05-17"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-05-17"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-05-17"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-05-17"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",-0.0399668168700066,"3 wk ahead inc case","2021-05-17"
"CU-select",0.267172878209967,"3 wk ahead inc case","2021-05-17"
"UVA-Ensemble",-0.0392384966526475,"3 wk ahead inc case","2021-05-17"
"LANL-GrowthRate",-0.193551468885504,"3 wk ahead inc case","2021-05-17"
"LNQ-ens1",0.558735959986237,"3 wk ahead inc case","2021-05-17"
"USC-SI_kJalpha",0.103744138226414,"3 wk ahead inc case","2021-05-17"
"CEID-Walk",0.198285660513183,"3 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-05-17"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-05-17"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-05-17"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-05-17"
"Karlen-pypm",0,"3 wk ahead inc case","2021-05-17"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-05-17"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-05-17"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-05-17"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-05-17"
"UMass-MechBayes",0.39523271779324,"2 wk ahead inc death","2021-05-17"
"RobertWalraven-ESG",0.132330576166963,"2 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.0614403533962649,"2 wk ahead inc death","2021-05-17"
"JHU_CSSE-DECOM",0.372402234840112,"2 wk ahead inc death","2021-05-17"
"LNQ-ens1",0,"2 wk ahead inc death","2021-05-17"
"CU-select",0,"2 wk ahead inc death","2021-05-17"
"CEID-Walk",0,"2 wk ahead inc death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-05-17"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-05-17"
"DDS-NBDS",0,"2 wk ahead inc death","2021-05-17"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-05-17"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-05-17"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-05-17"
"OliverWyman-Navigator",0,"2 wk ahead inc death","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-05-17"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.525560003237408,"2 wk ahead cum death","2021-05-17"
"UMass-MechBayes",0.183170383105488,"2 wk ahead cum death","2021-05-17"
"CEID-Walk",0.0858424851093858,"2 wk ahead cum death","2021-05-17"
"BPagano-RtDriven",0.205269004008012,"2 wk ahead cum death","2021-05-17"
"LNQ-ens1",0,"2 wk ahead cum death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-05-17"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-05-17"
"DDS-NBDS",0,"2 wk ahead cum death","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-05-17"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-05-17"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-05-17"
"OliverWyman-Navigator",0,"2 wk ahead cum death","2021-05-17"
"CU-select",0,"2 wk ahead cum death","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-05-17"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-05-17"
"CU-select",0.203905961905361,"2 wk ahead inc case","2021-05-17"
"LNQ-ens1",0.589910006028184,"2 wk ahead inc case","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-05-17"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-05-17"
"Karlen-pypm",0,"2 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-05-17"
"CEID-Walk",0,"2 wk ahead inc case","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-05-17"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-05-17"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-05-17"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-05-17"
"UMass-MechBayes",0.337041415085601,"1 wk ahead inc death","2021-05-17"
"RobertWalraven-ESG",0.298277226013616,"1 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.050041459491888,"1 wk ahead inc death","2021-05-17"
"SteveMcConnell-CovidComplete",0.0795526997455236,"1 wk ahead inc death","2021-05-17"
"IEM_MED-CovidProject",0.186168054653074,"1 wk ahead inc death","2021-05-17"
"OliverWyman-Navigator",0,"1 wk ahead inc death","2021-05-17"
"LNQ-ens1",0,"1 wk ahead inc death","2021-05-17"
"CEID-Walk",0,"1 wk ahead inc death","2021-05-17"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-05-17"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-05-17"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-05-17"
"CU-select",0,"1 wk ahead inc death","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-05-17"
"DDS-NBDS",0,"1 wk ahead inc death","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-05-17"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-05-17"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.671498911984869,"1 wk ahead cum death","2021-05-17"
"LNQ-ens1",0.172310981995096,"1 wk ahead cum death","2021-05-17"
"CEID-Walk",0.156115428662049,"1 wk ahead cum death","2021-05-17"
"OliverWyman-Navigator",0,"1 wk ahead cum death","2021-05-17"
"BPagano-RtDriven",0,"1 wk ahead cum death","2021-05-17"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-05-17"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-05-17"
"DDS-NBDS",0,"1 wk ahead cum death","2021-05-17"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-05-17"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-05-17"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-05-17"
"CU-select",0,"1 wk ahead cum death","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-05-17"
"LNQ-ens1",0.566818149249046,"1 wk ahead inc case","2021-05-17"
"CU-select",0.361542674165266,"1 wk ahead inc case","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-05-17"
"Karlen-pypm",0,"1 wk ahead inc case","2021-05-17"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-05-17"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-05-17"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-05-17"
"UChicagoCHATTOPADHYAY-UnIT",0,"1 wk ahead inc case","2021-05-17"
"CEID-Walk",0,"1 wk ahead inc case","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-05-17"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0.395251992305032,"4 wk ahead inc death","2021-05-24"
"LNQ-ens1",0.122067214099497,"4 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0.0997957286018158,"4 wk ahead inc death","2021-05-24"
"UMass-MechBayes",0.137868135803881,"4 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"4 wk ahead inc death","2021-05-24"
"Karlen-pypm",0,"4 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"4 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-05-24"
"UMass-MechBayes",0.32075357891179,"4 wk ahead cum death","2021-05-24"
"Karlen-pypm",0.267864061780994,"4 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.101755420325599,"4 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.217170644722167,"4 wk ahead cum death","2021-05-24"
"CEID-Walk",0.0899956200916623,"4 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"4 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0.0590193764851841,"4 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0.153418639808583,"4 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0.212011794250021,"4 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",0.129381358782587,"4 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-05-24"
"LNQ-ens1",0,"4 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"4 wk ahead inc case","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"4 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.435816962719209,"3 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.045314021948808,"3 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0.472650003700364,"3 wk ahead inc death","2021-05-24"
"LNQ-ens1",0,"3 wk ahead inc death","2021-05-24"
"Karlen-pypm",0,"3 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"3 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"3 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"3 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.416089996756784,"3 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0.251381649344278,"3 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.0367728823836679,"3 wk ahead cum death","2021-05-24"
"JHU_CSSE-DECOM",0.295253399196643,"3 wk ahead cum death","2021-05-24"
"CEID-Walk",0,"3 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"3 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",-0.0507544291018207,"3 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0.12098490273314,"3 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",-0.0825678455405587,"3 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0.339329505333672,"3 wk ahead inc case","2021-05-24"
"LNQ-ens1",0.416453237785817,"3 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"3 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"3 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.350347861918525,"2 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.16891503329941,"2 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.107611625720729,"2 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0.349332766163819,"2 wk ahead inc death","2021-05-24"
"LNQ-ens1",0,"2 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"2 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"2 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.203869207910697,"2 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0.0597562818320766,"2 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.0511724025373757,"2 wk ahead cum death","2021-05-24"
"CEID-Walk",0.0699515089256819,"2 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.0705716321413038,"2 wk ahead cum death","2021-05-24"
"JHU_CSSE-DECOM",0.455293048742457,"2 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0.0892469385275856,"2 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"2 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.918204949335569,"2 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",-0.064678199382171,"2 wk ahead inc case","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"2 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"2 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.260281521476089,"1 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.260166840767027,"1 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.0392438125520309,"1 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0.165564414701088,"1 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0.0551134923486409,"1 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0.224453584779276,"1 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"1 wk ahead inc death","2021-05-24"
"LNQ-ens1",0,"1 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"1 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"1 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.457784029789813,"1 wk ahead cum death","2021-05-24"
"CEID-Walk",0.333545625297887,"1 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.114538731180247,"1 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.0941881554969828,"1 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"1 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.456703098594555,"1 wk ahead inc case","2021-05-24"
"Karlen-pypm",0.465390876690884,"1 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"1 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0.419608638502437,"4 wk ahead inc death","2021-05-31"
"RobertWalraven-ESG",0.0480648936081824,"4 wk ahead inc death","2021-05-31"
"LNQ-ens1",0.00816201509038907,"4 wk ahead inc death","2021-05-31"
"UMass-MechBayes",0.138181863881176,"4 wk ahead inc death","2021-05-31"
"LANL-GrowthRate",0.0865435912616622,"4 wk ahead inc death","2021-05-31"
"Karlen-pypm",0.0641190542064349,"4 wk ahead inc death","2021-05-31"
"CU-select",0.0666951857412252,"4 wk ahead inc death","2021-05-31"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-31"
"CEID-Walk",0,"4 wk ahead inc death","2021-05-31"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-05-31"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-31"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-31"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-05-31"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-05-31"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-31"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-05-31"
